match_id,match_date,team_a_raw_name,team_b_raw_name,team_a_id,team_b_id,team_a_is_wc2026,team_b_is_wc2026,tournament,neutral_flag,importance,team_a_pre_elo,team_b_pre_elo,pre_elo_difference,team_a_host_advantage,team_b_host_advantage,team_a_score,team_b_score,target_result,team_a_matches_last_5,team_a_wins_last_5,team_a_points_avg_last_5,team_a_goal_diff_avg_last_5,team_a_matches_last_10,team_a_wins_last_10,team_a_points_avg_last_10,team_a_goals_for_avg_last_10,team_a_goals_against_avg_last_10,team_a_goal_diff_avg_last_10,team_a_avg_opponent_elo_last_10,team_a_days_since_last_match,team_b_matches_last_5,team_b_wins_last_5,team_b_points_avg_last_5,team_b_goal_diff_avg_last_5,team_b_matches_last_10,team_b_wins_last_10,team_b_points_avg_last_10,team_b_goals_for_avg_last_10,team_b_goals_against_avg_last_10,team_b_goal_diff_avg_last_10,team_b_avg_opponent_elo_last_10,team_b_days_since_last_match,wins_last_5_difference,points_avg_last_5_difference,goal_diff_avg_last_5_difference,goals_for_avg_last_10_difference,goals_against_avg_last_10_difference,goal_diff_avg_last_10_difference,avg_opponent_elo_last_10_difference,days_since_last_match_difference,match_date_dt
HIST_002855,2021-03-25,England,San Marino,ENG,San Marino,1,0,FIFA World Cup qualification,0.0,35.0,1814.5652510362345,1190.294425873206,624.2708251630281,1.0,0.0,5,0,2,5.0,3.0,1.8,1.0,10,7,2.2,2.4,0.4,2.0,1631.4295768590223,127.0,5.0,0.0,0.0,-5.2,10,0,0.0,0.1,5.9,-5.8,1653.4687533705448,365.0,3.0,1.8,6.2,2.3,-5.5,7.8,-22.039176511522328,-238.0,2021-03-25
HIST_002856,2021-03-25,Gabon,DR Congo,Gabon,COD,0,1,African Cup of Nations qualification,0.0,20.0,1487.0191867918593,1547.7377027131238,-60.7185159212645,1.0,0.0,3,0,2,5.0,2.0,1.4,-0.8,10,2,1.0,1.0,1.6,-0.6,1573.4914514388763,365.0,5.0,1.0,1.2,-0.4,10,1,0.9,1.0,1.5,-0.5,1527.4206837798258,128.0,1.0,0.1999999999999999,-0.4,0.0,0.1,-0.0999999999999999,46.07076765905072,237.0,2021-03-25
HIST_002857,2021-03-25,Germany,Iceland,GER,Iceland,1,0,FIFA World Cup qualification,0.0,35.0,1773.2748970486346,1593.487198415551,179.78769863308366,1.0,0.0,3,0,2,5.0,3.0,2.0,-0.4,10,5,1.9,2.4,1.7,0.7,1653.1797132790416,128.0,5.0,1.0,0.6,-1.8,10,2,0.8,0.7,2.0,-1.3,1821.8759393252933,127.0,2.0,1.4,1.4,1.7,-0.3,2.0,-168.69622604625215,1.0,2021-03-25
HIST_002858,2021-03-25,Haiti,Belize,HAI,Belize,1,0,FIFA World Cup qualification,0.0,35.0,1585.5256249657248,1468.6998906471483,116.82573431857644,1.0,0.0,2,0,2,5.0,0.0,0.6,-0.6,10,4,1.5,1.3,1.2,0.1,1532.961633486678,365.0,2.0,0.0,0.5,-1.5,2,0,0.5,0.5,2.0,-1.5,1532.852082088118,365.0,0.0,0.0999999999999999,0.9,0.8,-0.8,1.6,0.1095513985601428,0.0,2021-03-25
HIST_002859,2021-03-25,Japan,South Korea,JPN,KOR,1,1,Friendly,0.0,10.0,1711.512359035545,1740.4184682634534,-28.90610922790848,1.0,0.0,3,0,2,5.0,2.0,1.4,-0.2,10,6,1.9,1.5,0.8,0.7,1543.9845433577912,128.0,5.0,4.0,2.4,0.8,10,6,2.0,1.8,0.7,1.1,1564.966538553457,128.0,-2.0,-1.0,-1.0,-0.3,0.1,-0.4000000000000001,-20.98199519566583,0.0,2021-03-25
HIST_002860,2021-03-25,Kenya,Egypt,Kenya,EGY,0,1,African Cup of Nations qualification,0.0,20.0,1506.3816659696208,1589.049253431423,-82.66758746180221,1.0,0.0,1,1,1,5.0,0.0,0.4,-1.2,10,4,1.4,0.9,1.2,-0.3,1601.7961963215832,365.0,5.0,3.0,2.2,0.8,10,7,2.3,1.2,0.3,0.9,1474.872056631477,128.0,-3.0,-1.8000000000000005,-2.0,-0.2999999999999999,0.8999999999999999,-1.2,126.9241396901059,237.0,2021-03-25
HIST_002861,2021-03-25,Libya,Tunisia,Libya,TUN,0,1,African Cup of Nations qualification,0.0,20.0,1422.171857654747,1637.1816008175274,-215.00974316278007,1.0,0.0,2,5,0,5.0,0.0,0.6,-0.8,10,0,0.4,0.6,1.4,-0.8,1626.2831633745332,365.0,5.0,3.0,2.2,1.0,10,5,1.8,1.3,0.6,0.7,1470.1011049818558,128.0,-3.0,-1.6,-1.8,-0.7000000000000001,0.7999999999999999,-1.5,156.1820583926774,237.0,2021-03-25
HIST_002862,2021-03-25,Panama,Barbados,PAN,Barbados,1,0,FIFA World Cup qualification,1.0,35.0,1457.8715822766128,1494.9009350247295,-37.02935274811671,0.0,0.0,1,0,2,5.0,2.0,1.4,-0.6,10,3,1.0,0.9,1.7,-0.8,1595.9731556193406,56.0,3.0,1.0,1.0,-1.6666666666666667,3,1,1.0,1.0,2.6666666666666665,-1.6666666666666667,1559.66664959251,365.0,1.0,0.3999999999999999,1.0666666666666669,-0.0999999999999999,-0.9666666666666666,0.8666666666666667,36.30650602683068,-309.0,2021-03-25
HIST_002863,2021-03-25,Saudi Arabia,Kuwait,KSA,Kuwait,1,0,Friendly,0.0,10.0,1555.1995013372018,1402.428243681738,152.77125765546384,1.0,0.0,1,0,2,5.0,3.0,1.8,0.8,10,5,1.7,1.4,0.9,0.5,1506.182274250766,128.0,5.0,1.0,1.0,-0.4,10,2,1.0,1.0,1.6,-0.6,1593.423182232641,57.0,2.0,0.8,1.2000000000000002,0.3999999999999999,-0.7000000000000001,1.1,-87.24090798187513,71.0,2021-03-25
HIST_002864,2021-03-25,Scotland,Austria,SCO,AUT,1,1,FIFA World Cup qualification,0.0,35.0,1542.4380001269772,1638.6784106267569,-96.24041049977971,1.0,0.0,2,2,1,5.0,2.0,1.4,0.0,10,5,1.8,1.1,0.7,0.4,1480.3940217764637,127.0,5.0,4.0,2.6,1.2,10,7,2.2,1.6,0.9,0.7,1459.6296592647625,127.0,-2.0,-1.2000000000000002,-1.2,-0.5,-0.2,-0.2999999999999999,20.764362511701165,0.0,2021-03-25
HIST_002865,2021-03-25,South Africa,Ghana,RSA,GHA,1,1,African Cup of Nations qualification,0.0,20.0,1555.3030151667128,1633.8713055671174,-78.56829040040452,1.0,0.0,1,1,1,5.0,3.0,2.0,0.8,10,5,1.6,1.3,1.1,0.2,1495.742744247888,129.0,5.0,3.0,1.8,0.6,10,5,1.8,1.5,0.8,0.7,1511.4250927637447,128.0,0.0,0.1999999999999999,0.2,-0.1999999999999999,0.3,-0.4999999999999999,-15.682348515856576,1.0,2021-03-25
HIST_002866,2021-03-25,Spain,Greece,ESP,Greece,1,0,FIFA World Cup qualification,0.0,35.0,1896.6251201929128,1543.1099681665185,353.5151520263944,1.0,0.0,1,1,1,5.0,2.0,1.6,1.2,10,5,1.9,2.6,0.4,2.2,1660.270909320736,128.0,5.0,1.0,0.8,-0.6,10,2,0.8,0.9,1.6,-0.7,1660.6192844042157,169.0,1.0,0.8,1.7999999999999998,1.7000000000000002,-1.2000000000000002,2.9000000000000004,-0.3483750834795955,-41.0,2021-03-25
HIST_002867,2021-03-25,Sweden,Georgia,SWE,Georgia,1,0,FIFA World Cup qualification,0.0,35.0,1700.4390777140643,1458.3324027673834,242.1066749466811,1.0,0.0,1,0,2,5.0,1.0,0.6,-1.4,10,4,1.2,0.9,1.6,-0.7,1707.7230080144589,128.0,5.0,0.0,0.4,-0.8,10,1,0.6,0.9,1.5,-0.6,1684.8937095703404,365.0,1.0,0.1999999999999999,-0.5999999999999999,0.0,0.1,-0.0999999999999999,22.82929844411842,-237.0,2021-03-25
HIST_002868,2021-03-25,United States,Jamaica,USA,Jamaica,1,0,Friendly,1.0,10.0,1679.771590296508,1531.1135066786912,148.65808361781683,0.0,0.0,4,1,2,5.0,4.0,2.6,3.6,10,7,2.3,3.6,0.6,3.0,1507.2865333743143,53.0,5.0,2.0,1.4,-0.6,10,3,1.1,1.0,1.9,-0.9,1577.214824875629,128.0,2.0,1.2000000000000002,4.2,2.6,-1.2999999999999998,3.9,-69.92829150131456,-75.0,2021-03-25
HIST_002869,2021-03-25,Zambia,Algeria,Zambia,ALG,0,1,African Cup of Nations qualification,0.0,20.0,1554.084438137589,1704.167592170099,-150.0831540325103,1.0,0.0,3,3,1,5.0,2.0,1.2,-1.6,10,5,1.5,1.2,2.2,-1.0,1576.8088016564154,165.0,5.0,3.0,2.2,0.8,10,7,2.4,2.0,0.6,1.4,1581.7907552218512,129.0,-1.0,-1.0000000000000002,-2.4000000000000004,-0.8,1.6,-2.4,-4.981953565435788,36.0,2021-03-25
HIST_002870,2021-03-26,Cape Verde,Cameroon,CPV,Cameroon,1,0,African Cup of Nations qualification,0.0,20.0,1472.8783645567607,1540.6862093258185,-67.80784476905751,1.0,0.0,3,1,2,5.0,1.0,1.2,0.0,10,2,1.1,0.7,0.9,-0.2,1449.725072398984,129.0,5.0,0.0,0.8,-0.2,10,1,0.8,0.4,1.1,-0.7,1669.959100413465,168.0,1.0,0.3999999999999999,0.2,0.2999999999999999,-0.2,0.4999999999999999,-220.23402801448103,-39.0,2021-03-26
HIST_002871,2021-03-26,Congo,Senegal,Congo,SEN,0,1,African Cup of Nations qualification,0.0,20.0,1367.160242765356,1754.132674373079,-386.9724316077232,1.0,0.0,0,0,1,5.0,0.0,0.4,-1.4,10,0,0.2,0.8,2.3,-1.5,1600.732880009326,365.0,5.0,4.0,2.4,1.2,10,7,2.2,1.4,0.6,0.8,1566.0492827780972,131.0,-4.0,-2.0,-2.6,-0.5999999999999999,1.6999999999999995,-2.3,34.68359723122876,234.0,2021-03-26
HIST_002872,2021-03-26,Mauritania,Morocco,Mauritania,MAR,0,1,African Cup of Nations qualification,0.0,20.0,1454.0002902279025,1682.830032084953,-228.82974185705075,1.0,0.0,0,0,1,5.0,0.0,0.4,-1.0,10,0,0.4,0.3,2.0,-1.7,1621.471865256632,365.0,5.0,4.0,2.6,2.0,10,5,1.9,1.8,0.8,1.0,1495.9085062903716,129.0,-4.0,-2.2,-3.0,-1.5,1.2,-2.7,125.56335896626048,236.0,2021-03-26
HIST_002873,2021-03-26,Niger,Ivory Coast,Niger,CIV,0,1,African Cup of Nations qualification,1.0,20.0,1397.9777164087886,1604.050017965901,-206.07230155711227,0.0,0.0,0,3,0,5.0,0.0,0.2,-0.8,10,0,0.1,0.5,2.2,-1.7,1587.2295779507965,365.0,5.0,1.0,1.0,-0.2,10,4,1.5,1.3,1.1,0.2,1573.6795501487686,129.0,-1.0,-0.8,-0.6000000000000001,-0.8,1.1,-1.9,13.550027802027898,236.0,2021-03-26
HIST_002874,2021-03-27,Bosnia and Herzegovina,Costa Rica,BIH,Costa Rica,1,0,Friendly,0.0,10.0,1484.5224904823024,1531.229648251324,-46.707157769021705,1.0,0.0,0,0,1,5.0,0.0,0.2,-1.8,10,1,0.7,0.9,1.6,-0.7,1619.9281674695746,3.0,5.0,0.0,0.4,-0.6,10,1,0.8,0.7,1.0,-0.3,1597.394005155677,134.0,0.0,-0.2,-1.2000000000000002,0.2,0.6000000000000001,-0.3999999999999999,22.534162313897696,-131.0,2021-03-27
HIST_002875,2021-03-27,Croatia,Cyprus,CRO,Cyprus,1,0,FIFA World Cup qualification,0.0,35.0,1665.4417906018257,1343.0867979591926,322.35499264263285,1.0,0.0,1,0,2,5.0,0.0,0.2,-0.8,10,3,1.0,1.6,2.2,-0.6,1717.566376649839,3.0,5.0,0.0,0.0,-2.0,10,1,0.3,0.7,2.7,-2.0,1668.038593403835,171.0,0.0,0.2,1.2,0.9000000000000001,-0.5,1.4,49.52778324600399,-168.0,2021-03-27
HIST_002876,2021-03-27,Czech Republic,Belgium,CZE,BEL,1,1,FIFA World Cup qualification,0.0,35.0,1617.6499564972191,2006.64034071684,-388.99038421962086,1.0,0.0,1,1,1,5.0,3.0,1.8,1.0,10,6,1.8,1.7,1.0,0.7,1485.4207169073895,3.0,5.0,5.0,3.0,1.6,10,8,2.5,2.8,1.0,1.8,1629.1623856840467,3.0,-2.0,-1.2,-0.6000000000000001,-1.1,0.0,-1.1,-143.7416687766572,0.0,2021-03-27
HIST_002877,2021-03-27,Netherlands,Latvia,NED,Latvia,1,0,FIFA World Cup qualification,0.0,35.0,1745.4792605363743,1417.306292542461,328.1729679939133,1.0,0.0,2,0,2,5.0,2.0,1.6,0.2,10,4,1.5,1.5,1.0,0.5,1635.395802769319,3.0,5.0,1.0,0.6,-2.4,10,1,0.4,0.4,2.3,-1.9,1669.2159853870037,365.0,1.0,1.0,2.6,1.1,-1.2999999999999998,2.4,-33.820182617684395,-362.0,2021-03-27
HIST_002878,2021-03-27,Norway,Turkey,NOR,TUR,1,1,FIFA World Cup qualification,1.0,35.0,1600.2672573139191,1693.3252785200325,-93.05802120611315,0.0,0.0,0,3,0,5.0,3.0,2.0,1.0,10,6,1.9,2.2,1.0,1.2,1445.5159322547534,3.0,5.0,2.0,1.6,0.2,10,3,1.4,1.8,1.6,0.2,1598.721252727821,3.0,1.0,0.3999999999999999,0.8,0.4000000000000001,-0.6000000000000001,1.0,-153.20532047306733,0.0,2021-03-27
HIST_002879,2021-03-27,Qatar,Azerbaijan,QAT,Azerbaijan,1,0,Friendly,1.0,10.0,1675.837326036076,1408.5597518035977,267.2775742324784,0.0,0.0,2,1,2,5.0,2.0,1.4,0.2,10,5,1.6,2.1,1.3,0.8,1505.6339000510095,3.0,5.0,0.0,0.2,-1.4,10,2,0.8,0.8,1.8,-1.0,1663.1225073209996,3.0,2.0,1.2,1.6,1.3,-0.5,1.8,-157.4886072699901,0.0,2021-03-27
HIST_002880,2021-03-27,Serbia,Portugal,Serbia,POR,0,1,FIFA World Cup qualification,0.0,35.0,1516.2379983277044,1869.907770940864,-353.66977261315924,1.0,0.0,2,2,1,5.0,1.0,1.4,0.2,10,2,1.2,1.0,1.2,-0.2,1676.687278410318,58.0,5.0,4.0,2.4,2.2,10,7,2.3,2.2,0.4,1.8,1679.7530672416724,3.0,-3.0,-1.0,-2.0,-1.2000000000000002,0.7999999999999999,-2.0,-3.065788831354439,55.0,2021-03-27
HIST_002881,2021-03-27,Wales,Mexico,Wales,MEX,0,1,Friendly,0.0,10.0,1536.6031611234807,1822.2318101069145,-285.62864898343355,1.0,0.0,1,0,2,5.0,0.0,0.4,-1.2,10,0,0.4,0.5,1.7,-1.2,1754.1320426460857,3.0,5.0,4.0,2.6,1.0,10,8,2.5,2.3,1.1,1.2,1585.755337136175,130.0,-4.0,-2.2,-2.2,-1.7999999999999998,0.5999999999999999,-2.4,168.3767055099106,-127.0,2021-03-27
HIST_002882,2021-03-28,Albania,England,Albania,ENG,0,1,FIFA World Cup qualification,0.0,35.0,1366.646240610094,1816.3792236060287,-449.73298299593466,1.0,0.0,0,2,0,5.0,0.0,0.0,-2.4,10,1,0.4,0.4,2.1,-1.7,1672.1651848521244,365.0,5.0,3.0,1.8,1.8,10,7,2.2,2.2,0.4,1.8,1613.978294497351,3.0,-3.0,-1.8,-4.2,-1.8000000000000005,1.7000000000000002,-3.5,58.18689035477337,362.0,2021-03-28
HIST_002883,2021-03-28,Austria,Faroe Islands,AUT,Faroe Islands,1,0,FIFA World Cup qualification,0.0,35.0,1637.1090879562057,1345.0053194301274,292.10376852607806,1.0,0.0,3,1,2,5.0,3.0,2.2,1.0,10,6,2.0,1.6,1.0,0.6,1475.857488410861,3.0,5.0,0.0,0.0,-3.4,10,0,0.0,0.2,3.6,-3.4,1735.6417226330625,365.0,3.0,2.2,4.4,1.4,-2.6,4.0,-259.7842342222016,-362.0,2021-03-28
HIST_002884,2021-03-28,Cuba,Curaçao,Cuba,CUW,0,1,FIFA World Cup qualification,1.0,35.0,1288.569523550252,1533.8136458635504,-245.24412231329825,0.0,0.0,1,2,0,5.0,0.0,0.0,-5.0,10,0,0.0,0.1,4.6,-4.5,1593.8768875762894,365.0,5.0,2.0,1.6,1.0,10,3,1.2,1.1,0.8,0.3,1528.0572701403669,3.0,-2.0,-1.6,-6.0,-1.0,3.8,-4.8,65.81961743592274,362.0,2021-03-28
HIST_002885,2021-03-28,Dominica,Panama,Dominica,PAN,0,1,FIFA World Cup qualification,1.0,35.0,1413.132090435432,1490.6477000398124,-77.51560960438042,0.0,0.0,1,2,0,3.0,0.0,0.0,-3.6666666666666665,3,0,0.0,0.0,3.6666666666666665,-3.6666666666666665,1536.8187358084426,365.0,5.0,2.0,1.4,-0.6,10,4,1.3,1.0,1.6,-0.6,1593.52658294157,3.0,-2.0,-1.4,-3.0666666666666664,-1.0,2.0666666666666664,-3.0666666666666664,-56.707847133127416,362.0,2021-03-28
HIST_002886,2021-03-28,Georgia,Spain,Georgia,ESP,0,1,FIFA World Cup qualification,0.0,35.0,1449.6916718522866,1882.01179216472,-432.3201203124336,1.0,0.0,1,2,0,5.0,0.0,0.2,-1.0,10,1,0.6,0.8,1.4,-0.6,1678.5347832597622,3.0,5.0,1.0,1.2,1.0,10,4,1.7,2.0,0.5,1.5,1687.5625006492132,3.0,-1.0,-1.0,-2.0,-1.2,0.8999999999999999,-2.1,-9.027717389451029,0.0,2021-03-28
HIST_002887,2021-03-28,Ghana,São Tomé and Príncipe,GHA,São Tomé and Príncipe,1,0,African Cup of Nations qualification,0.0,20.0,1633.4809771882417,1397.856150656063,235.6248265321788,1.0,0.0,3,1,2,5.0,2.0,1.4,0.4,10,5,1.8,1.4,0.7,0.7,1517.5839145143027,3.0,5.0,0.0,0.0,-1.6,7,0,0.0,0.5714285714285714,3.0,-2.4285714285714284,1559.2183625337177,132.0,2.0,1.4,2.0,0.8285714285714285,-2.3,3.128571428571428,-41.63444801941501,-129.0,2021-03-28
HIST_002888,2021-03-28,Israel,Scotland,Israel,SCO,0,1,FIFA World Cup qualification,0.0,35.0,1483.772753910133,1544.0073227975286,-60.23456888739565,1.0,0.0,1,1,1,5.0,1.0,1.0,-0.2,10,3,1.1,1.2,1.4,-0.2,1601.408005662655,130.0,5.0,1.0,1.0,-0.2,10,4,1.6,1.1,0.8,0.3,1506.4438532545844,3.0,0.0,0.0,0.0,0.0999999999999998,0.5999999999999999,-0.5,94.96415240807028,127.0,2021-03-28
HIST_002889,2021-03-28,Kazakhstan,France,Kazakhstan,FRA,0,1,FIFA World Cup qualification,0.0,35.0,1389.6109413295317,1959.2023080999925,-569.5913667704608,1.0,0.0,0,2,0,5.0,1.0,0.6,-1.0,10,1,0.3,1.0,2.3,-1.3,1643.874998180275,365.0,5.0,3.0,2.0,0.4,10,7,2.3,2.2,0.9,1.3,1683.9922371544235,4.0,-2.0,-1.4,-1.4,-1.2000000000000002,1.4,-2.6,-40.11723897414845,361.0,2021-03-28
HIST_002890,2021-03-28,Kosovo,Sweden,Kosovo,SWE,0,1,FIFA World Cup qualification,0.0,35.0,1412.456833258878,1709.079808629161,-296.6229753702835,1.0,0.0,0,3,0,5.0,1.0,0.6,-1.4,10,1,0.3,0.8,2.9,-2.1,1668.8540726619565,365.0,5.0,2.0,1.2,-1.0,10,4,1.2,0.9,1.6,-0.7,1723.5104989036763,3.0,-1.0,-0.6,-0.3999999999999999,-0.0999999999999999,1.2999999999999998,-1.4,-54.65642624172028,362.0,2021-03-28
HIST_002891,2021-03-28,Northern Ireland,United States,Northern Ireland,USA,0,1,Friendly,0.0,10.0,1399.0939098125114,1686.888215972188,-287.7943061596766,1.0,0.0,1,2,0,5.0,0.0,0.2,-1.4,10,1,0.5,0.8,2.3,-1.5,1670.2493529713604,133.0,5.0,4.0,2.6,4.0,10,8,2.5,3.9,0.6,3.3,1481.2415708257345,3.0,-4.0,-2.4,-5.4,-3.1,1.6999999999999995,-4.8,189.00778214562592,130.0,2021-03-28
HIST_002892,2021-03-28,Romania,Germany,Romania,GER,0,1,FIFA World Cup qualification,0.0,35.0,1498.3063937048782,1789.6761356031905,-291.3697418983122,1.0,0.0,0,1,0,5.0,2.0,1.2,-1.2,10,2,0.8,1.1,2.1,-1.0,1685.263933238321,133.0,5.0,3.0,2.0,0.0,10,5,1.9,2.3,1.7,0.6,1677.9406011407596,3.0,-1.0,-0.8,-1.2,-1.1999999999999995,0.4000000000000001,-1.6,7.323332097561433,130.0,2021-03-28
HIST_002893,2021-03-28,Sudan,South Africa,Sudan,RSA,0,1,African Cup of Nations qualification,0.0,20.0,1443.6669060169008,1555.6933435455885,-112.02643752868768,1.0,0.0,2,0,2,5.0,1.0,0.6,-1.2,10,1,0.4,0.3,1.7,-1.4,1611.1944766785005,131.0,5.0,2.0,1.6,0.6,10,5,1.7,1.4,1.1,0.3,1493.2827214590316,3.0,-1.0,-1.0,-1.7999999999999998,-1.1,0.5999999999999999,-1.7,117.91175521946889,128.0,2021-03-28
HIST_002894,2021-03-28,Switzerland,Lithuania,SUI,Lithuania,1,0,FIFA World Cup qualification,0.0,35.0,1750.3183454199875,1344.57236458373,405.7459808362576,1.0,0.0,1,0,2,5.0,2.0,1.6,0.8,10,3,1.2,2.0,1.4,0.6,1708.2531594905015,3.0,5.0,1.0,0.6,-2.2,10,1,0.4,0.3,2.5,-2.2,1681.7072469498646,365.0,1.0,1.0,3.0,1.7,-1.1,2.8000000000000003,26.54591254063712,-362.0,2021-03-28
HIST_002895,2021-03-28,Tunisia,Equatorial Guinea,TUN,Equatorial Guinea,1,0,African Cup of Nations qualification,0.0,20.0,1651.337256231782,1454.7321973148996,196.6050589168824,1.0,0.0,2,1,2,5.0,3.0,2.2,1.4,10,6,2.1,1.8,0.7,1.1,1468.6373466259847,3.0,5.0,1.0,0.6,-1.0,10,1,0.5,0.4,1.6,-1.2,1571.1253601575568,365.0,2.0,1.6,2.4,1.4,-0.9000000000000001,2.3,-102.48801353157204,-362.0,2021-03-28
HIST_002896,2021-03-29,Algeria,Botswana,ALG,Botswana,1,0,African Cup of Nations qualification,0.0,20.0,1701.766509476448,1388.626741316172,313.13976816027593,1.0,0.0,5,0,2,5.0,2.0,1.8,0.6,10,6,2.2,2.2,0.9,1.3,1561.1664429020436,4.0,5.0,0.0,0.2,-1.4,10,0,0.3,0.4,1.7,-1.3,1589.5184395983592,365.0,2.0,1.6,2.0,1.8000000000000005,-0.7999999999999999,2.6,-28.35199669631561,-361.0,2021-03-29
HIST_002897,2021-03-29,Cayman Islands,Canada,Cayman Islands,CAN,0,1,FIFA World Cup qualification,1.0,35.0,1500.0,1638.8096095353092,-138.80960953530916,0.0,0.0,0,11,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1500.0,365.0,5.0,3.0,1.8,1.2,10,7,2.1,3.2,1.1,2.1,1496.0928902418989,4.0,-3.0,-1.8,-1.2,-3.2,-1.1,-2.1,3.9071097581011145,361.0,2021-03-29
HIST_002898,2021-03-29,DR Congo,Gambia,COD,Gambia,1,0,African Cup of Nations qualification,0.0,20.0,1524.1688096999883,1492.7236073098586,31.445202390129907,1.0,0.0,1,0,2,5.0,1.0,1.0,-1.0,10,1,0.8,0.8,1.6,-0.8,1530.4268389042602,4.0,5.0,1.0,1.2,-0.6,6,1,1.1666666666666667,0.8333333333333334,1.3333333333333333,-0.5,1559.8768147013936,365.0,0.0,-0.1999999999999999,-0.4,-0.0333333333333333,0.2666666666666668,-0.3,-29.449975797133447,-361.0,2021-03-29
HIST_002899,2021-03-29,Ecuador,Bolivia,ECU,Bolivia,1,0,Friendly,0.0,10.0,1634.00605544603,1413.0120664922372,220.9939889537929,1.0,0.0,2,1,2,5.0,3.0,1.8,1.2,10,6,1.9,2.2,1.4,0.8,1650.5567928864607,132.0,5.0,1.0,0.8,-1.0,10,1,0.4,0.8,2.3,-1.5,1721.1646062385394,132.0,2.0,1.0,2.2,1.4,-0.8999999999999999,2.3,-70.60781335207867,0.0,2021-03-29
HIST_002900,2021-03-29,Egypt,Comoros,EGY,Comoros,1,0,African Cup of Nations qualification,0.0,20.0,1588.541177250821,1465.3038258266524,123.23735142416854,1.0,0.0,4,0,2,5.0,2.0,1.8,0.6,10,6,2.1,1.2,0.4,0.8,1475.2041393777006,4.0,5.0,0.0,0.4,-1.0,6,0,0.5,0.5,1.3333333333333333,-0.8333333333333334,1594.2426131030554,365.0,2.0,1.4,1.6,0.7,-0.9333333333333332,1.6333333333333333,-119.03847372535483,-361.0,2021-03-29
HIST_002901,2021-03-29,Uzbekistan,Iraq,UZB,IRQ,1,1,Friendly,0.0,10.0,1563.6280625175557,1689.9572775284153,-126.3292150108598,1.0,0.0,0,1,0,5.0,2.0,1.2,0.0,10,6,1.8,2.1,1.1,1.0,1510.2942786118238,42.0,5.0,2.0,1.8,0.4,10,5,2.0,1.2,0.6,0.6,1541.6546100615617,61.0,0.0,-0.6000000000000001,-0.4,0.9000000000000001,0.5000000000000001,0.4,-31.36033144973772,-19.0,2021-03-29
HIST_002902,2021-03-30,Bahrain,Jordan,Bahrain,JOR,0,1,Friendly,0.0,10.0,1532.134351625537,1582.222627596475,-50.08827597093796,1.0,0.0,1,2,0,5.0,2.0,1.6,0.0,10,4,1.6,0.8,0.7,0.1,1631.3973167449617,365.0,5.0,2.0,1.4,0.0,10,5,1.7,1.2,0.4,0.8,1470.927497533653,6.0,0.0,0.2000000000000001,0.0,-0.3999999999999999,0.2999999999999999,-0.7000000000000001,160.46981921130873,359.0,2021-03-30
HIST_002903,2021-03-30,Belgium,Belarus,BEL,Belarus,1,0,FIFA World Cup qualification,0.0,35.0,1993.834430309976,1339.2585497752334,654.5758805347425,1.0,0.0,8,0,2,5.0,4.0,2.6,1.4,10,7,2.3,2.3,1.0,1.3,1655.9626073905067,3.0,5.0,0.0,0.0,-2.4,10,1,0.3,0.4,2.6,-2.2,1689.3034160479117,365.0,4.0,2.6,3.8,1.9,-1.6,3.5,-33.34080865740475,-362.0,2021-03-30
HIST_002904,2021-03-30,Costa Rica,Mexico,Costa Rica,MEX,0,1,Friendly,1.0,10.0,1531.4926604229129,1809.012568622748,-277.5199081998351,0.0,0.0,0,1,0,5.0,0.0,0.4,-0.6,10,1,0.8,0.6,0.9,-0.3,1574.3505514319982,3.0,5.0,3.0,2.0,0.6,10,8,2.5,2.3,0.8,1.5,1566.4012129193902,3.0,-3.0,-1.6,-1.2,-1.6999999999999995,0.0999999999999999,-1.8,7.9493385126079374,0.0,2021-03-30
HIST_002905,2021-03-30,Croatia,Malta,CRO,Malta,1,0,FIFA World Cup qualification,0.0,35.0,1671.1963453837518,1257.778108433925,413.4182369498269,1.0,0.0,3,0,2,5.0,1.0,0.8,-0.4,10,3,1.0,1.5,2.1,-0.6,1705.870194162724,3.0,5.0,0.0,0.0,-3.4,10,0,0.0,0.2,3.3,-3.1,1697.9376200941365,365.0,1.0,0.8,3.0,1.3,-1.1999999999999995,2.5,7.932574068587883,-362.0,2021-03-30
HIST_002906,2021-03-30,Gibraltar,Netherlands,Gibraltar,NED,0,1,FIFA World Cup qualification,0.0,35.0,1291.8476004146337,1752.3990923151352,-460.5514919005018,1.0,0.0,0,7,0,5.0,0.0,0.0,-5.0,10,0,0.0,0.1,5.5,-5.4,1680.221953353322,6.0,5.0,3.0,2.0,0.6,10,4,1.5,1.2,1.0,0.2,1643.9367279548203,3.0,-3.0,-2.0,-5.6,-1.1,4.5,-5.6000000000000005,36.28522539850155,3.0,2021-03-30
HIST_002907,2021-03-30,Iran,Syria,IRN,Syria,1,0,Friendly,0.0,10.0,1715.6743195707938,1488.4100333211484,227.2642862496455,1.0,0.0,3,0,2,5.0,3.0,1.8,3.0,10,6,1.9,3.0,0.8,2.2,1549.7934758875515,138.0,5.0,1.0,0.8,-1.4,10,1,0.7,0.7,1.7,-1.0,1598.8554113121731,134.0,2.0,1.0,4.4,2.3,-0.8999999999999999,3.2,-49.06193542462165,4.0,2021-03-30
